,type,properties_mag,properties_place,properties_time,properties_updated,properties_tz,properties_url,properties_detail,properties_felt,properties_cdi,properties_mmi,properties_alert,properties_status,properties_tsunami,properties_sig,properties_net,properties_code,properties_ids,properties_sources,properties_types,properties_nst,properties_dmin,properties_rms,properties_gap,properties_magType,properties_type,properties_title,geometry_type,geometry_long,geometry_lat,geometry_focaldepth,id,quake_api_type,quake_metadata_generated,quake_metadata_url,quake_metadata_title,quake_metadata_status,quake_metadata_api,quake_metadata_count,properties_time_new,properties_updated_new,quake_metadata_generated_new
276,Feature,0.81,"1km NW of The Geysers, CA",1672633702920,1672634711410,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73827776,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73827776&format=geojson,,,,,automatic,0,10,nc,73827776,",nc73827776,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",9.0,0.01489,0.02,109.0,md,earthquake,"M 0.8 - 1km NW of The Geysers, CA",Point,-122.765831,38.786499,2.22,nc73827776,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.633702920,1970-01-01 00:27:52.634711410,1970-01-01 00:27:52.847148
277,Feature,0.9,"15 km NNE of Atka, Alaska",1672633532410,1672788881160,,https://earthquake.usgs.gov/earthquakes/eventpage/av91741401,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91741401&format=geojson,,,,,reviewed,0,12,av,91741401,",av91741401,",",av,",",origin,phase-data,",5.0,,0.05,106.0,ml,earthquake,"M 0.9 - 15 km NNE of Atka, Alaska",Point,-174.1355,52.33,5.85,av91741401,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.633532410,1970-01-01 00:27:52.788881160,1970-01-01 00:27:52.847148
278,Feature,4.1,"19 km NNW of Trongsa, Bhutan",1672633290908,1672634274040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j1if,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000j1if&format=geojson,,,,,reviewed,0,259,us,7000j1if,",us7000j1if,",",us,",",origin,phase-data,",13.0,4.593,0.32,157.0,mb,earthquake,"M 4.1 - 19 km NNW of Trongsa, Bhutan",Point,90.459,27.6748,10.0,us7000j1if,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.633290908,1970-01-01 00:27:52.634274040,1970-01-01 00:27:52.847148
279,Feature,2.8,Puerto Rico region,1672632900130,1672636924140,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71390323,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71390323&format=geojson,,,,,reviewed,0,121,pr,71390323,",pr71390323,",",pr,",",origin,phase-data,",22.0,0.03883,0.13,192.0,md,earthquake,M 2.8 - Puerto Rico region,Point,-66.9085,17.9478333333333,12.69,pr71390323,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.632900130,1970-01-01 00:27:52.636924140,1970-01-01 00:27:52.847148
280,Feature,0.24,"24 km W of Dutch Harbor, Alaska",1672632878800,1672780801710,,https://earthquake.usgs.gov/earthquakes/eventpage/av91082538,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91082538&format=geojson,,,,,reviewed,0,1,av,91082538,",av91082538,",",av,",",origin,phase-data,",4.0,,0.09,224.0,ml,earthquake,"M 0.2 - 24 km W of Dutch Harbor, Alaska",Point,-166.917166666667,53.8683333333333,2.96,av91082538,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.632878800,1970-01-01 00:27:52.780801710,1970-01-01 00:27:52.847148
281,Feature,2.39,"6km NW of Redding, CA",1672632788200,1672633992325,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73827771,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73827771&format=geojson,,,,,automatic,0,88,nc,73827771,",nc73827771,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",11.0,,0.12,96.0,md,earthquake,"M 2.4 - 6km NW of Redding, CA",Point,-122.4154968,40.6238327,19.8,nc73827771,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.632788200,1970-01-01 00:27:52.633992325,1970-01-01 00:27:52.847148
282,Feature,0.43,"90 km N of Karluk, Alaska",1672632652640,1672780156270,,https://earthquake.usgs.gov/earthquakes/eventpage/av91082528,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91082528&format=geojson,,,,,reviewed,0,3,av,91082528,",av91082528,",",av,",",origin,phase-data,",6.0,,0.21,226.0,ml,earthquake,"M 0.4 - 90 km N of Karluk, Alaska",Point,-154.576333333333,58.3813333333333,3.96,av91082528,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.632652640,1970-01-01 00:27:52.780156270,1970-01-01 00:27:52.847148
283,Feature,2.18,"6 km NNW of Jayuya, Puerto Rico",1672632582810,1672635723900,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71390318,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71390318&format=geojson,,,,,reviewed,0,73,pr,71390318,",pr71390318,",",pr,",",origin,phase-data,",10.0,0.09788,0.27,140.0,md,earthquake,"M 2.2 - 6 km NNW of Jayuya, Puerto Rico",Point,-66.62,18.2756666666667,16.69,pr71390318,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.632582810,1970-01-01 00:27:52.635723900,1970-01-01 00:27:52.847148
284,Feature,0.9,"32 km S of Mina, Nevada",1672632451179,1672632628554,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00854414,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00854414&format=geojson,,,,,automatic,0,12,nn,00854414,",nn00854414,",",nn,",",origin,phase-data,",10.0,0.082,0.2419,185.93,ml,earthquake,"M 0.9 - 32 km S of Mina, Nevada",Point,-118.0502,38.098,9.1,nn00854414,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.632451179,1970-01-01 00:27:52.632628554,1970-01-01 00:27:52.847148
285,Feature,0.06,"24 km W of Dutch Harbor, Alaska",1672632412960,1672780574160,,https://earthquake.usgs.gov/earthquakes/eventpage/av91082533,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91082533&format=geojson,,,,,reviewed,0,0,av,91082533,",av91082533,",",av,",",origin,phase-data,",6.0,,0.09,209.0,ml,earthquake,"M 0.1 - 24 km W of Dutch Harbor, Alaska",Point,-166.908,53.859,7.01,av91082533,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.632412960,1970-01-01 00:27:52.780574160,1970-01-01 00:27:52.847148
286,Feature,1.4,"5 km W of Four Mile Road, Alaska",1672632056290,1672632172051,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0233dgjr1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0233dgjr1&format=geojson,,,,,automatic,0,30,ak,0233dgjr1,",ak0233dgjr1,",",ak,",",origin,phase-data,",,,0.4,,ml,earthquake,"M 1.4 - 5 km W of Four Mile Road, Alaska",Point,-149.2391,64.5991,17.1,ak0233dgjr1,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.632056290,1970-01-01 00:27:52.632172051,1970-01-01 00:27:52.847148
287,Feature,2.58,"20km SSW of Mariposa, CA",1672631885210,1672671887507,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73827761,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73827761&format=geojson,3.0,3.1,,,automatic,0,103,nc,73827761,",nc73827761,",",nc,",",dyfi,nearby-cities,origin,phase-data,scitech-link,",9.0,0.1372,0.16,102.0,md,earthquake,"M 2.6 - 20km SSW of Mariposa, CA",Point,-120.0270004,37.3110008,21.26,nc73827761,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.631885210,1970-01-01 00:27:52.671887507,1970-01-01 00:27:52.847148
288,Feature,-0.45,"85 km NNW of Karluk, Alaska",1672631876940,1672775300770,,https://earthquake.usgs.gov/earthquakes/eventpage/av91082518,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91082518&format=geojson,,,,,reviewed,0,0,av,91082518,",av91082518,",",av,",",origin,phase-data,",6.0,,0.1,105.0,ml,earthquake,"M -0.5 - 85 km NNW of Karluk, Alaska",Point,-155.078333333333,58.2585,5.05,av91082518,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.631876940,1970-01-01 00:27:52.775300770,1970-01-01 00:27:52.847148
289,Feature,0.64,"6km WNW of The Geysers, CA",1672631354840,1672632373154,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73827756,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73827756&format=geojson,,,,,automatic,0,6,nc,73827756,",nc73827756,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",9.0,0.01344,0.02,73.0,md,earthquake,"M 0.6 - 6km WNW of The Geysers, CA",Point,-122.8116684,38.803833,0.9,nc73827756,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.631354840,1970-01-01 00:27:52.632373154,1970-01-01 00:27:52.847148
290,Feature,2.15,southeastern Missouri,1672630278790,1672752959400,,https://earthquake.usgs.gov/earthquakes/eventpage/nm60503971,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nm60503971&format=geojson,1.0,2.0,,,reviewed,0,71,nm,60503971,",nm60503971,",",nm,",",dyfi,origin,phase-data,",30.0,0.05087,0.11,64.0,md,earthquake,M 2.2 - southeastern Missouri,Point,-89.8803333333333,36.0016666666667,8.24,nm60503971,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.630278790,1970-01-01 00:27:52.752959400,1970-01-01 00:27:52.847148
291,Feature,0.88,"16km N of Borrego Springs, CA",1672629927740,1672770982193,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40152895,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40152895&format=geojson,,,,,reviewed,0,12,ci,40152895,",ci40152895,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",28.0,0.07263,0.22,63.0,ml,earthquake,"M 0.9 - 16km N of Borrego Springs, CA",Point,-116.3778333,33.399,3.44,ci40152895,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.629927740,1970-01-01 00:27:52.770982193,1970-01-01 00:27:52.847148
292,Feature,1.07,"2km WSW of Anderson Springs, CA",1672629871160,1672630873114,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73827751,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73827751&format=geojson,1.0,0.0,,,automatic,0,18,nc,73827751,",nc73827751,",",nc,",",dyfi,nearby-cities,origin,phase-data,scitech-link,",7.0,0.009328,0.01,173.0,md,earthquake,"M 1.1 - 2km WSW of Anderson Springs, CA",Point,-122.7138367,38.7651672,2.38,nc73827751,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.629871160,1970-01-01 00:27:52.630873114,1970-01-01 00:27:52.847148
293,Feature,2.61,"16km N of Borrego Springs, CA",1672629618170,1672768918320,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40152887,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40152887&format=geojson,2.0,2.0,,,reviewed,0,105,ci,40152887,",ci40152887,us7000j1i9,",",ci,us,",",dyfi,focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",114.0,0.07309,0.18,16.0,ml,earthquake,"M 2.6 - 16km N of Borrego Springs, CA",Point,-116.3898333,33.3975,3.36,ci40152887,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.629618170,1970-01-01 00:27:52.768918320,1970-01-01 00:27:52.847148
294,Feature,0.76,"1km SE of The Geysers, CA",1672628876070,1672629852040,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73827741,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73827741&format=geojson,,,,,automatic,0,9,nc,73827741,",nc73827741,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",10.0,0.01569,0.07,82.0,md,earthquake,"M 0.8 - 1km SE of The Geysers, CA",Point,-122.7481689,38.7703323,-0.85,nc73827741,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.628876070,1970-01-01 00:27:52.629852040,1970-01-01 00:27:52.847148
295,Feature,1.4,,1672628248501,1672628398302,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00854412,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00854412&format=geojson,,,,,automatic,0,30,nn,00854412,",nn00854412,",",nn,",",origin,phase-data,",12.0,0.466,0.2807,299.03,ml,earthquake,M 1.4 - ,Point,-117.3067,37.1536,12.0,nn00854412,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.628248501,1970-01-01 00:27:52.628398302,1970-01-01 00:27:52.847148
296,Feature,0.83,"0 km WSW of Wayne, Oklahoma",1672626112200,1672845353045,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2023acae,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2023acae&format=geojson,,,,,reviewed,0,11,ok,2023acae,",ok2023acae,",",ok,",",origin,phase-data,",15.0,0.129574573,0.16,115.0,ml,earthquake,"M 0.8 - 0 km WSW of Wayne, Oklahoma",Point,-97.324,34.9165,1.38,ok2023acae,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.626112200,1970-01-01 00:27:52.845353045,1970-01-01 00:27:52.847148
297,Feature,1.5,"1 km NNE of Walker, California",1672626052502,1672768799924,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00854409,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00854409&format=geojson,,,,,reviewed,0,35,nn,00854409,",nn00854409,",",nn,",",origin,phase-data,",16.0,0.068,0.1103,74.07,ml,earthquake,"M 1.5 - 1 km NNE of Walker, California",Point,-119.4734,38.5281,7.4,nn00854409,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.626052502,1970-01-01 00:27:52.768799924,1970-01-01 00:27:52.847148
298,Feature,1.4,"12km SE of Point Arena, CA",1672625673320,1672683791505,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73827736,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73827736&format=geojson,,,,,reviewed,0,30,nc,73827736,",nc73827736,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",11.0,0.04897,0.06,222.0,md,earthquake,"M 1.4 - 12km SE of Point Arena, CA",Point,-123.5923333,38.8423333,4.37,nc73827736,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.625673320,1970-01-01 00:27:52.683791505,1970-01-01 00:27:52.847148
299,Feature,1.44,"3km SE of The Geysers, CA",1672625373870,1672627391661,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73827726,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73827726&format=geojson,,,,,automatic,0,32,nc,73827726,",nc73827726,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",11.0,0.02375,0.05,74.0,md,earthquake,"M 1.4 - 3km SE of The Geysers, CA",Point,-122.732666,38.7596664,1.6,nc73827726,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.625373870,1970-01-01 00:27:52.627391661,1970-01-01 00:27:52.847148
300,Feature,-0.35,,1672623933280,1672774278220,,https://earthquake.usgs.gov/earthquakes/eventpage/av91082498,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91082498&format=geojson,,,,,reviewed,0,0,av,91082498,",av91082498,",",av,",",origin,phase-data,",5.0,,0.12,104.0,ml,earthquake,M -0.4 - ,Point,-155.078833333333,58.257,4.83,av91082498,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.623933280,1970-01-01 00:27:52.774278220,1970-01-01 00:27:52.847148
301,Feature,1.02,"48 km ENE of Adak, Alaska",1672623784990,1672774019890,,https://earthquake.usgs.gov/earthquakes/eventpage/av91741371,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91741371&format=geojson,,,,,reviewed,0,16,av,91741371,",av91741371,",",av,",",origin,phase-data,",5.0,,0.19,215.0,ml,earthquake,"M 1.0 - 48 km ENE of Adak, Alaska",Point,-176.011833333333,52.0795,6.58,av91741371,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.623784990,1970-01-01 00:27:52.774019890,1970-01-01 00:27:52.847148
302,Feature,-0.07,Alaska Peninsula,1672623476780,1672774072240,,https://earthquake.usgs.gov/earthquakes/eventpage/av91082493,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91082493&format=geojson,,,,,reviewed,0,0,av,91082493,",av91082493,",",av,",",origin,phase-data,",4.0,,0.19,305.0,ml,earthquake,M -0.1 - Alaska Peninsula,Point,-154.363666666667,58.4218333333333,0.63,av91082493,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.623476780,1970-01-01 00:27:52.774072240,1970-01-01 00:27:52.847148
303,Feature,2.05,"9 km ENE of P?hala, Hawaii",1672623061640,1672623392110,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73291352,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73291352&format=geojson,,,,,automatic,0,65,hv,73291352,",hv73291352,",",hv,",",origin,phase-data,",42.0,,0.159999996,135.0,ml,earthquake,"M 2.1 - 9 km ENE of P?hala, Hawaii",Point,-155.397659301758,19.2453327178955,30.6000003814697,hv73291352,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.623061640,1970-01-01 00:27:52.623392110,1970-01-01 00:27:52.847148
304,Feature,1.2,"13km SE of Bodfish, CA",1672622833410,1672623054358,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40152879,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40152879&format=geojson,,,,,automatic,0,22,ci,40152879,",ci40152879,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",18.0,0.1719,0.12,50.0,ml,earthquake,"M 1.2 - 13km SE of Bodfish, CA",Point,-118.3815,35.508,9.61,ci40152879,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.622833410,1970-01-01 00:27:52.623054358,1970-01-01 00:27:52.847148
305,Feature,2.0,"39 km NNW of Valdez, Alaska",1672622563895,1672622681306,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0233bsxqd,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0233bsxqd&format=geojson,,,,,automatic,0,62,ak,0233bsxqd,",ak0233bsxqd,",",ak,",",origin,phase-data,",,,0.71,,ml,earthquake,"M 2.0 - 39 km NNW of Valdez, Alaska",Point,-146.6798,61.4481,31.9,ak0233bsxqd,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.622563895,1970-01-01 00:27:52.622681306,1970-01-01 00:27:52.847148
306,Feature,1.32,"4km NNW of The Geysers, CA",1672621726870,1672625173456,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73827711,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73827711&format=geojson,,,,,automatic,0,27,nc,73827711,",nc73827711,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",16.0,0.004672,0.04,91.0,md,earthquake,"M 1.3 - 4km NNW of The Geysers, CA",Point,-122.7818298,38.8086662,0.02,nc73827711,FeatureCollection,1672847148000,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-02&endtime=2023-01-03,USGS Earthquakes,200,1.13.6,321,1970-01-01 00:27:52.621726870,1970-01-01 00:27:52.625173456,1970-01-01 00:27:52.847148
